,x1,y1,x2,y2
2190,680,380,967.3016053647451,318.36701796309256
2679,1224,456,1192.4888120815936,230.86628103077152
1354,680,684,946.1254435206208,265.7971062595935
356,1360,380,1343.8205002585073,112.90720092638168
2777,816,0,1083.7860311433365,-136.0701226871729
1819,1020,684,1169.7855894528445,189.29935347685955
1602,476,760,822.8338116786715,278.30371395482507
1176,0,76,1091.790355541683,-33.45747055612331
2273,612,684,1426.765983760336,166.2446424379848
2384,1088,228,1039.314718743085,142.09811947991997
43,68,152,806.4673995205683,92.11327411342829
89,340,304,647.0146415443721,215.2390909609471
146,1360,456,1269.706236857132,278.7832385870988
2242,1360,532,-141.6110837939641,-2.9752978343507293
251,1360,0,1139.970994754201,73.97411030495368
1953,204,380,472.46021717741417,129.65053253331894
378,0,532,1082.1471657713382,173.34417477156333
1617,136,0,705.5381477175813,320.6579115474422
1007,1360,228,1278.6481884695436,297.1643329653674
1659,136,152,605.1743148381613,165.77062419559226
2009,1156,532,1268.3607460249839,266.514941153037
528,204,228,615.0913230584235,81.59567599282109
455,952,760,1242.8358945972802,209.60265514006454
781,272,304,1091.3918145887203,86.84252704052513
1502,748,380,956.5345611358175,131.34620128810835
994,476,228,944.9219596256888,248.58593058864565
2918,408,532,1241.365414840273,164.01290279450816
809,748,380,1106.469038457066,123.01328187015754
2320,1020,0,827.9473099000423,92.66341200258532
1535,136,532,607.1537271368979,126.95626307055068
262,680,76,918.71611938809,135.7842573836379
2879,612,380,1186.650216554937,195.56424526636553
2374,408,228,904.543665304976,-14.11683828423295
91,476,304,731.1555650138392,174.41567584783752
2648,544,380,857.4615427275132,437.51957367980276
2951,1224,608,1133.072731375214,242.96867040487933
1453,272,228,671.2093124717601,356.80067801454845
158,748,532,981.0457299440955,234.69550815973136
630,0,608,834.3648433234346,108.61585374351495
1211,952,152,989.2183561068215,151.0941070136583
2659,1292,380,1027.958570912584,431.73660976760135
1284,204,456,601.1286109349423,87.44465841350464
1019,748,304,1056.5277257961416,241.92791398053166
888,408,684,1141.972965590446,88.39094337487117
1179,204,76,656.034111991942,3.444093867944237
2219,1224,456,1157.6041088111176,386.5971844186795
271,1292,76,1175.3062478727397,151.167575256921
145,1292,456,1158.970727217205,285.6440008391975
1323,0,608,1257.2632490975504,233.71365100198622
1347,204,684,727.969010674723,154.62493894657538
1317,1020,532,660.6932395025647,-122.19079511995031
2790,272,76,975.2533003964194,-123.06327067416956
1425,1224,76,-720.3518385411136,-188.6120238449823
1921,884,228,988.4006241731092,175.47451203365455
30,612,76,797.9890758450923,93.56025458995607
2450,1292,456,1250.2456380980045,308.246692355674
2940,476,608,565.1465713949025,142.85051036268715
406,476,608,748.6852954839917,96.82069282479797
2647,476,380,840.4527605449015,413.33111151612314
2866,1156,304,1126.3857835792317,-63.93913036011284
2626,476,304,837.260340368693,165.98784505115555
2363,1088,152,1152.1117087965106,36.306629391483185
2832,272,228,980.2089106746449,-51.74586503110132
1830,340,760,736.545942941788,192.46701245197468
2930,1224,532,1096.197258388788,147.76365416028239
2688,408,532,994.3834252697278,305.11917303369654
2703,0,608,873.6522127183359,255.8410535464411
1055,340,456,884.2143257393682,293.6279658243277
369,816,456,1048.011356381865,180.00019127027903
124,1292,380,1184.2642003496478,277.4295590884325
1309,476,532,860.2372520619348,257.12303225897983
1776,952,532,1061.6475433338726,243.0465781943644
474,816,0,677.5007674975448,39.69246026431745
2750,340,760,889.0594978373449,319.358328457133
282,612,152,1511.138060319842,-2.3933142900503874
2798,816,76,966.7853873187736,-75.01449601007897
303,612,228,926.1755903276306,8.70235073495623
708,1020,0,1215.0615591490875,79.55060945648886
386,544,532,800.7581847160174,138.30462996395914
2232,680,532,1000.514716464466,460.28670337127056
2810,204,152,1018.0111789606187,-6.376742541609097
2763,1224,760,907.4272385485428,109.10175866707795
1970,1360,380,1353.5723676257608,353.9383252864561
1142,544,760,925.8817532619125,304.67255190331963
558,816,304,779.7590300367702,138.2672225077115
816,1224,380,1246.5814839957286,130.27628580983873
459,1224,760,1197.0040369805843,130.52144900485828
840,0,532,1329.5134365247272,64.20378184046395
737,136,152,1053.6172465246586,60.11584952231796
2967,884,684,669.1720935293782,136.47124085481946
66,204,228,604.9235767527041,149.35241845334647
2847,1292,228,574.8093039775305,180.4711704134402
726,816,76,1010.7561505585131,101.3171524540785
2664,204,456,742.0223931740616,327.54917633105725
1864,1292,0,1149.961749390387,180.12767346103868
1584,612,684,894.8727832761663,196.674155613714
2389,0,304,1130.6525850777587,-18.96032361162247
2606,544,228,837.2848069286999,96.76276518110683
134,544,456,855.6527961272561,243.43286540821327
2271,476,684,1549.2370456079527,161.59732073217737
1515,204,456,448.8532787999038,57.83606278765172
2049,1020,684,405.00246731072014,85.02973532129512
2907,1088,456,1116.8475068164369,-14.827977060765013
2435,272,456,916.6005563194069,55.65664001944965
919,1088,760,-774.3689721504091,-22.68266668869891
782,340,304,1106.069498546659,96.65886998524334
1715,1088,304,1097.2738233004038,219.2317569479261
2032,1292,608,1354.7752643468916,306.8473389976436
319,272,304,670.6824643541348,28.5689100871369
2404,1020,304,1076.736822565305,176.61900488250703
1923,1020,228,1126.4615769832365,213.66238035517793
2258,1020,608,867.4015315781666,32.92220539569473
2736,816,684,935.068012537628,311.7789426217001
139,884,456,1068.4608933658578,261.5107708271822
633,204,608,580.2061921687578,62.44475738057894
622,884,532,782.1795492607712,121.76166599411224
1619,272,0,602.3302799461796,303.84941720758314
2793,476,76,936.8087921066452,-107.24467687645094
1969,1292,380,1328.7966975539252,407.6049022418557
2605,476,228,851.3674546225665,90.12423539227042
2644,272,380,737.9431495283079,380.9164036710418
341,340,380,730.399420046224,93.80848298420237
2281,1156,684,640.2851670262352,38.94956101588701
1385,1360,760,513.1178457501896,-121.1628996538681
1893,408,152,676.2195766151784,120.55916781251744
1801,1224,608,1119.9824507268072,210.96382459366046
490,476,76,663.3104965028601,77.65118628353599
1747,408,456,817.0131158987787,231.44705033900362
2658,1224,380,1043.0187702184703,476.60278225467937
1205,544,152,828.4568958214863,124.61457394883766
2212,748,456,935.1455273581105,396.5511805724497
156,612,532,886.6549870803605,253.7696432494584
1197,0,152,1040.3005253633473,-13.477152651547117
807,612,380,1143.036119824718,112.31574073979763
2554,1292,0,1129.3616848912402,58.91326472377175
2302,1156,760,1355.0980105431436,237.92156471494363
2137,1360,152,1323.5051964773247,215.60846723155313
990,204,228,859.9493417276562,251.9119691792002
2484,748,608,966.4831846295134,296.41322987068526
123,1224,380,1135.288489949664,262.10434165660894
1701,136,304,726.9323712957603,171.97965934919847
2597,1360,152,1018.743181539943,104.45108264795148
1383,1224,760,1373.1857905129802,367.82583619203376
2641,68,380,905.0690185273863,298.5988107486406
2673,816,456,912.0866467683162,374.01754148077833
2209,544,456,872.8724015316021,444.3050889489755
2714,748,608,1053.1697079141588,297.6648995034351
2353,408,152,841.1259198660771,-93.73277211758253
1608,884,760,1356.1262746411096,387.4028714349957
249,1224,0,1157.2115308181938,121.32460874527247
2628,612,304,892.3621726397889,230.92729124134812
2705,136,608,-253.11129702337902,-161.8593360179623
2986,748,760,1183.2188851551828,127.9333094158743
457,1088,760,1198.8066726783404,136.35028346032962
2121,272,152,627.8810513074615,194.1203435964463
1586,748,684,1043.5802877546062,201.81740949812027
1902,1020,152,1107.5233026144929,199.04299618248814
1296,1020,456,1007.7615749795818,-71.47080948360659
1846,68,0,800.3780899312526,171.5434584770336
865,272,608,1191.5755096670482,128.90246047758714
1233,1020,228,1031.6307185009764,311.66926627440114
777,0,304,1335.2741317230198,110.02856701270888
2278,952,684,1168.793145658367,97.69385846797134
1275,1020,380,756.9479059552967,-93.64597101103014
1229,748,228,910.9226667431518,249.9784570547179
52,680,152,844.0344091135618,128.3518742564141
1814,680,684,857.702234946097,26.356511125536016
13,884,0,992.3704749057506,116.17679509367673
1593,1224,684,1320.042606643309,128.77119785187833
2419,612,380,1021.7312899191771,26.762961214476107
518,952,152,704.3146297251665,94.68639151750726
1577,136,684,635.9013550888284,-115.77695546322585
177,612,608,928.8488521802348,247.90058726544834
2843,1020,228,1057.2722194718153,-108.28833542228864
995,544,228,981.3238813873598,244.53749146553426
1900,884,152,1029.1957664384718,253.6825070266631
898,1088,684,1211.6486691248026,116.6947242030798
1896,612,152,940.3741205204497,182.091497269756
1212,1020,152,1104.0505035307315,173.2870938918425
2550,1020,0,1062.559130694622,78.75901221154996
704,748,0,1100.488354076875,52.17496769702838
1669,816,152,1039.7266984215164,194.04496071741903
1866,0,76,913.8997630067333,49.561787869531415
