,x1,y1,x2,y2
1866,0,76,632.1721826942412,209.9509298570938
1155,0,0,785.4160709752878,343.2888051510429
465,204,0,493.1121639282487,273.0156155879015
742,476,152,858.9347476505586,329.22132883486074
753,1224,152,928.2293478524462,329.6838321549633
1442,952,152,862.5748958465488,561.0123864253833
1110,1224,608,691.2451885694882,447.292039083027
1206,612,152,545.2742317088318,264.2639935345094
1788,340,608,631.2378061811714,413.56216965660815
2023,680,608,579.4004477165154,504.1647022431416
2855,408,304,578.3515615327842,367.3424504218683
2135,1224,152,967.8334861963303,306.20289401148034
2612,952,228,680.1825020436163,363.6836235636074
1473,204,304,616.5836139142048,221.93961331793457
788,748,304,922.7252645669446,379.8516083381851
815,1156,380,991.1866642919249,398.2949347356673
859,1292,532,1000.8857585890287,362.4655605259768
452,748,760,682.9783467421435,329.1324468394896
1245,408,304,459.4372789106751,402.22322507281046
2504,680,684,615.1894290644063,503.9429516830844
2668,476,456,447.1126516348718,568.3857871656539
571,272,380,491.77877539165684,377.2901603549419
1752,748,456,823.956514919556,459.2561952016017
31,680,76,611.9161314541743,237.69574592400886
2243,0,608,683.906519879702,447.00866562511646
2892,68,456,601.6715635088494,302.6662706813888
517,884,152,604.5432633945156,365.592461017359
668,1156,684,719.5423530380017,337.392440238061
2167,544,304,559.4812855948676,530.9779374217749
2950,1156,608,717.8288134503641,417.0525388260064
1335,816,608,677.3154128431465,568.3323137970017
468,408,0,522.364596875279,347.06701019256843
914,748,760,915.9572045496998,343.7330004180624
1782,1360,532,522.1646932092058,462.69228371112695
1036,476,380,609.5587539880539,419.3908076047205
1174,1292,0,857.358822394167,75.30232065482005
542,1156,228,650.1006849873188,359.80869736832346
833,952,456,914.1630686996418,369.53754089163954
751,1088,152,940.4951762864903,360.1744528899501
2926,952,532,684.0699260524261,354.7947696226199
2764,1292,760,672.2438347619195,265.139919466141
2556,0,76,728.1441376281764,269.02181384005667
72,612,228,616.5299191477775,256.87259005239844
1096,272,608,361.51995790871933,471.9104568576122
2234,816,532,745.3775241031499,637.8676306432606
520,1088,152,654.821398235546,358.4728541504096
2127,680,152,709.9888762086298,277.30196490176627
2917,340,532,579.092302904392,347.5945702727945
1062,816,456,713.5527755579601,407.758823121409
1124,748,684,563.8667709474407,445.31443625388397
1570,1088,608,973.400362134822,462.10411535530466
1402,1088,0,633.2493611873069,435.76770839729716
114,612,380,587.7154683827493,357.9357124864646
163,1088,532,805.7570298684295,429.6553657493557
420,0,684,741.5720749817647,347.7773054330346
519,1020,152,643.0451538553889,363.433315583163
110,340,380,547.4250301295333,402.89451579149227
2270,408,684,1131.6447596928574,554.7862941340004
2566,680,76,599.5747904383547,284.01822186019217
2415,340,380,567.1649448429112,242.28981163558615
2012,1360,532,854.5011444032366,575.503810372679
1182,408,76,508.9435738913171,163.3578282225069
578,748,380,629.6263478198262,404.8282397355224
2280,1088,684,802.9319405040096,447.54436968160417
222,816,760,701.5500859964395,382.428007868617
2826,1292,152,679.3061687544891,304.0957940439673
278,340,152,505.05696803639376,368.25165892602786
2268,272,684,1268.3074386618564,567.5939005887728
1401,1020,0,626.5388912692392,429.6218182172913
1772,680,532,690.345094202055,368.54184058142823
1287,408,456,457.36064161962395,472.62014187679756
1184,544,76,521.7369695320708,155.99718709345052
1927,1292,228,725.1171060761162,399.05807809700855
2674,884,456,577.6351574879641,469.6220489352322
2379,748,228,562.2955018532275,279.3593903503038
2870,0,380,638.1925949217684,285.0587801567251
2729,340,684,591.4568849386719,457.9638699233278
956,748,76,637.1200210127931,356.50807708192656
1022,952,304,712.5701388818165,399.1314581812376
948,204,76,570.7221482858017,387.8362609861522
525,0,228,629.0242253100682,372.08512436095407
684,816,760,646.8899536021777,328.9992132382788
1817,884,684,877.7208358373505,282.9742923975741
1075,272,532,515.1731758938299,453.10923815673186
1773,748,532,757.2225816565738,406.8671069901634
1937,544,304,625.6133886690805,407.4480997247333
2033,1360,608,921.9969059789528,581.0944039109734
138,816,456,694.0979520291971,396.4347730960717
1950,0,380,620.0516718567756,264.5806081121809
2444,884,456,767.2073524769612,293.27276757732466
399,0,608,717.1774860596583,288.6730579190721
2054,1360,684,579.0542266190605,568.5714583958752
1070,1360,456,836.6969419887896,419.712577794495
1822,1224,684,948.327528647289,352.4784651417408
398,1360,532,786.3656956301566,274.556528971362
2466,952,532,715.768051273958,536.6415441024494
1682,272,228,650.1893896503402,411.6890297068469
2317,816,0,602.9303919732679,218.58635140862543
2902,748,456,477.78203034158105,560.1084244869583
2933,0,608,581.9766657132941,317.9846898457895
2110,952,76,791.5195043297836,291.7175952289599
846,408,532,937.2338241528873,385.172175020899
62,1360,152,740.5469636500293,226.26422478103677
